date,ts_code,close,open,high,low,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2023-05-30,000300.SH,3837.7531,3827.7924,3844.0052,3789.2736,3833.9416,3.8115,0.0994,137619629.0,244566265.535,0.0009941465983727138,0.0009936527619133092,3846.44778,3952.233315,4013.2687066666667,0.12813809202627818
2023-05-31,000300.SH,3798.5434,3827.1634,3827.1634,3781.4034,3837.7531,-39.2097,-1.0217,126387368.0,235606123.948,-0.01021683755528724,-0.01026938767722393,3834.33776,3940.7061949999998,4007.948801666667,0.12297871943559276
2023-06-01,000300.SH,3806.8679,3788.5902,3832.2051,3786.7344,3798.5434,8.3245,0.2191,134561881.0,241829546.409,0.0021914979304962223,0.002189100101492375,3825.61142,3929.537235,4002.5540783333336,0.12381857923286013
2023-06-02,000300.SH,3861.8337,3821.6198,3865.2843,3821.6198,3806.8679,54.9658,1.4439,125015110.0,232696547.131,0.01443858874115378,0.01433534492873864,3827.7879399999997,3921.78505,3998.43447,0.13808814414142886
2023-06-05,000300.SH,3844.2492,3860.5557,3860.5557,3832.4578,3861.8337,-17.5845,-0.4553,116163989.0,211144360.144,-0.004553406844007846,-0.004563805178188675,3829.8494600000004,3910.86439,3995.024425,0.12897551704906443
2023-06-06,000300.SH,3808.1629,3840.4587,3867.8452,3802.8449,3844.2492,-36.0863,-0.9387,125781258.0,222091722.592,-0.009387086560361468,-0.009431422935137213,3823.93142,3899.878765,3991.258678333333,0.12950234093759597
2023-06-07,000300.SH,3789.3418,3815.4823,3823.1124,3780.1021,3808.1629,-18.8211,-0.4942,98862432.0,189879792.18,-0.004942304332621772,-0.004954557909288927,3822.0911,3889.5023799999994,3987.4168666666665,0.12847671666093421
2023-06-08,000300.SH,3820.1867,3791.0826,3834.3888,3777.7752,3789.3418,30.8449,0.814,118700934.0,199119300.65,0.008139909680356716,0.008106959303515378,3824.75486,3880.9785300000003,3984.9677250000004,0.13404222535748492
2023-06-09,000300.SH,3836.7026,3822.4088,3836.7026,3811.2189,3820.1867,16.5159,0.4323,134319863.0,247296087.071,0.004323322731844437,0.00431400402099796,3819.7286400000003,3875.92555,3982.101335,0.12915338092775833
2023-06-12,000300.SH,3844.4324,3827.3253,3859.7156,3813.8577,3836.7026,7.7298,0.2015,126758543.0,240791270.474,0.002014698767634604,0.002012671983855088,3819.7652800000005,3868.2028099999998,3979.7636150000003,0.11385664224025846
2023-06-13,000300.SH,3864.9074,3838.1287,3867.3034,3833.4598,3844.4324,20.475,0.5326,110924946.0,225435215.315,0.005325883737739678,0.005311751374952578,3831.1141800000005,3862.5379100000005,3977.7303716666665,0.1159861550261177
2023-06-14,000300.SH,3864.0247,3872.7155,3891.6656,3862.0609,3864.9074,-0.8827,-0.0228,124955759.0,243932581.184,-0.0002283883955408461,-0.00022841448014214406,3846.0507599999996,3857.7308949999997,3976.478275,0.11545752670947207
2023-06-15,000300.SH,3925.4994,3871.7746,3925.4994,3871.7746,3864.0247,61.4747,1.5909,128369938.0,282635910.894,0.015909499750351053,0.01578427014000531,3867.1133,3856.20236,3975.9229416666667,0.13047448096389253
2023-06-16,000300.SH,3963.3509,3932.2114,3968.0128,3928.5419,3925.4994,37.8515,0.9642,139760076.0,280374762.838,0.00964246740172725,0.009596275511414851,3892.4429600000003,3857.1428900000005,3976.3275066666665,0.13475172886094935
2023-06-19,000300.SH,3930.9079,3957.0327,3957.0327,3922.4742,3963.3509,-32.443,-0.8186,134905848.0,268213068.58,-0.00818575009343725,-0.0082194373084361,3909.7380599999997,3855.2218999999996,3975.469668333333,0.13597280798663314
2023-06-20,000300.SH,3924.2377,3926.094,3937.4945,3918.473,3930.9079,-6.6702,-0.1697,122520318.0,266274081.287,-0.0016968599035352971,-0.001698301200985408,3921.60412,3855.7743749999995,3974.2162516666667,0.12617450630155846
2023-06-21,000300.SH,3864.0323,3909.1044,3920.1276,3864.0323,3924.2377,-60.2054,-1.5342,118346575.0,243630705.592,-0.01534193507187398,-0.01546084028279967,3921.60564,3856.0213150000004,3971.2986316666666,0.12850160503866706
2023-06-26,000300.SH,3809.6962,3833.4436,3841.2862,3801.0537,3864.0323,-54.3361,-1.4062,133990419.0,247713845.78,-0.014062020133734365,-0.014161827101988902,3898.4449999999997,3853.981145,3967.6761400000005,0.13786406162814022
2023-06-27,000300.SH,3845.4334,3811.6872,3851.8957,3806.3242,3809.6962,35.7372,0.9381,116992681.0,210097713.688,0.00938059050482809,0.009336865994181069,3874.8615,3853.70526,3964.8920783333333,0.14226230518688074
2023-06-28,000300.SH,3840.7986,3836.6086,3846.8516,3808.1607,3845.4334,-4.6348,-0.1205,107021541.0,206187959.877,-0.0012052737670609215,-0.0012060006936434353,3856.8396399999997,3854.0481099999997,3962.2468099999996,0.14140399612176074
2023-06-29,000300.SH,3821.8435,3836.7305,3840.7132,3817.3759,3840.7986,-18.9551,-0.4935,98289274.0,204110031.408,-0.004935197591459217,-0.004947415895498865,3836.3608,3853.25263,3959.175135,0.14248399110041174
2023-06-30,000300.SH,3842.4516,3816.3345,3860.0311,3813.552,3821.8435,20.6081,0.5392,101268429.0,208146272.909,0.005392188350988203,0.005377702553482227,3832.0446600000005,3855.44804,3955.9072333333334,0.1386053549901622
2023-07-03,000300.SH,3892.8821,3853.2919,3897.3273,3853.2919,3842.4516,50.4305,1.3125,133158051.0,256876520.212,0.013124563494827157,0.013039182657447542,3848.6818399999997,3859.74875,3953.2731733333335,0.14551943836843906
2023-07-04,000300.SH,3899.0133,3888.0328,3899.9755,3878.3978,3892.8821,6.1312,0.1575,109494527.0,216335611.422,0.0015749770587709655,0.0015737380831380055,3859.3978199999997,3861.6077300000006,3950.0806016666666,0.13685426863009184
