date,ts_code,close,open,high,low,pre_close,change,pct_chg,volume,amount,returns,logReturns,ma5,ma20,ma60,volatility
2024-05-31,000300.SH,3579.9247,3599.8196,3614.6439,3579.9247,3594.3121,-14.3874,-0.4003,112462019.0,180707602.932,-0.004002824351285517,-0.00401085709562117,3606.52788,3643.5773700000004,3582.59667,0.11790400311154556
2024-06-03,000300.SH,3588.7483,3577.3798,3600.6044,3567.8713,3579.9247,8.8236,0.2465,141054591.0,222756928.174,0.0024647445796834866,0.0024617120786335107,3597.1359599999996,3640.1209499999995,3583.394665,0.10419727483841253
2024-06-04,000300.SH,3615.6714,3583.8104,3622.5012,3580.2771,3588.7483,26.9231,0.7502,124545096.0,195790966.234,0.007502086451702361,0.007474085756360476,3598.4357600000003,3637.9541400000003,3584.2306166666667,0.10837890387601923
2024-06-05,000300.SH,3594.7936,3610.3601,3623.3232,3594.1056,3615.6714,-20.8778,-0.5774,110906766.0,182639598.875,-0.005774252604924257,-0.005790988055739421,3594.6900200000005,3636.1826549999996,3584.9597083333333,0.1067536425134692
2024-06-06,000300.SH,3592.2454,3602.1554,3625.0109,3584.171,3594.7936,-2.5482,-0.0709,137893517.0,226764072.639,-0.0007088585002488212,-0.0007091098592278275,3594.27668,3632.5668749999995,3586.0018066666667,0.1001067590963054
2024-06-07,000300.SH,3574.1143,3594.6335,3603.0698,3552.0853,3592.2454,-18.1311,-0.5047,131103026.0,213001530.098,-0.005047288807162098,-0.0050600693923201785,3593.1146,3627.9587349999993,3586.4885466666665,0.1009613542533816
2024-06-11,000300.SH,3542.8771,3555.8186,3565.3113,3525.8945,3574.1143,-31.2372,-0.874,134522306.0,219282337.214,-0.008739843602651454,-0.008778260035281154,3583.9403599999996,3621.868055,3585.71544,0.10431662732162848
2024-06-12,000300.SH,3544.1225,3539.0947,3551.1706,3531.5657,3542.8771,1.2454,0.0352,122813729.0,200722600.631,0.0003515222134009566,0.00035146044394283323,3569.63058,3616.22191,3584.8259166666667,0.10454573387429195
2024-06-13,000300.SH,3526.1306,3548.2162,3551.0771,3520.1802,3544.1225,-17.9919,-0.5077,123245462.0,214792338.449,-0.005076545745808736,-0.005089475180636833,3555.89798,3611.225645,3584.0554100000004,0.10222981803328855
2024-06-14,000300.SH,3541.5331,3514.7998,3547.1473,3503.5233,3526.1306,15.4025,0.4368,171516942.0,283768816.845,0.004368102531426388,0.004358590062463737,3545.75552,3606.2843399999997,3583.71058,0.1025327974858167
2024-06-17,000300.SH,3536.1986,3521.4365,3540.7932,3520.7381,3541.5331,-5.3345,-0.1506,137433438.0,232293851.894,-0.0015062685705238277,-0.001507404133478877,3538.17238,3599.19579,3583.1473400000004,0.09278375791673996
2024-06-18,000300.SH,3545.5902,3533.4875,3551.7085,3532.7845,3536.1986,9.3916,0.2656,123671838.0,208824124.156,0.002655846309084442,0.002652325781218718,3538.715,3591.9271850000005,3582.18171,0.09214700214751727
2024-06-19,000300.SH,3528.749,3543.3599,3543.3599,3524.8449,3545.5902,-16.8412,-0.475,106642797.0,184790298.729,-0.004749900312788657,-0.004761216938729962,3535.6403,3584.5565800000004,3581.3670216666665,0.09239906114851605
2024-06-20,000300.SH,3503.2817,3525.1687,3533.9865,3500.131,3528.749,-25.4673,-0.7217,111617396.0,186515776.575,-0.007217090249263869,-0.007243259431347746,3531.0705199999998,3575.498115,3579.9986533333336,0.09269247737457023
2024-06-21,000300.SH,3495.6198,3496.3428,3505.5123,3473.8283,3503.2817,-7.6619,-0.2187,109186615.0,182736735.067,-0.002187063632365094,-0.002189458748849752,3521.88786,3568.18952,3578.574146666667,0.08626738425013082
2024-06-24,000300.SH,3476.8102,3473.6392,3505.7752,3471.2164,3495.6198,-18.8096,-0.5381,117990184.0,195787549.314,-0.005380905555003479,-0.005395434770963799,3510.0101799999998,3561.95626,3577.4376116666667,0.0805347460043497
2024-06-25,000300.SH,3457.9023,3475.1648,3483.2189,3440.6464,3476.8102,-18.9079,-0.5438,118448118.0,190886336.762,-0.005438289383757455,-0.005453130711547871,3492.4726,3553.0659800000003,3576.3065933333332,0.06956267349531857
2024-06-26,000300.SH,3480.2648,3451.5389,3487.3964,3442.2982,3457.9023,22.3625,0.6467,105898861.0,171538111.702,0.006467071091048382,0.0064462493092157,3482.7757600000004,3546.6206000000006,3575.248561666667,0.07397618735325204
2024-06-27,000300.SH,3454.1175,3467.2888,3471.1423,3452.5775,3480.2648,-26.1473,-0.7513,114918101.0,174112508.796,-0.007513020273629767,-0.007541385170448812,3472.94292,3538.6503600000005,3574.43741,0.07572096810456407
2024-06-28,000300.SH,3461.657,3443.6744,3484.678,3443.6744,3454.1175,7.5395,0.2183,135409153.0,205118806.812,0.0021827572455193067,0.0021803784917885987,3466.1503599999996,3532.017605,3573.4489466666664,0.07635959952937414
2024-07-01,000300.SH,3478.1827,3458.2636,3479.9548,3443.8086,3461.657,16.5257,0.4774,121829770.0,188018227.775,0.004773927630611574,0.0047625685752935455,3466.42486,3526.9305049999994,3572.460586666667,0.0793992991290038
2024-07-02,000300.SH,3471.7857,3472.4527,3488.3189,3464.5237,3478.1827,-6.397,-0.1839,121650121.0,186104752.422,-0.0018391788332452474,-0.0018408721992226827,3469.2015399999996,3521.0823750000004,3570.3962383333333,0.07805862168854992
2024-07-03,000300.SH,3463.4141,3471.5556,3478.7047,3454.9942,3471.7857,-8.3716,-0.2411,103857108.0,163035359.363,-0.002411323947788535,-0.002414235871381695,3465.8314,3513.46951,3568.441875,0.07018794144717344
2024-07-04,000300.SH,3445.8128,3468.2958,3483.3098,3444.928,3463.4141,-17.6013,-0.5082,104429909.0,159477153.57,-0.005082066276741126,-0.0050950238951884145,3464.17046,3506.0204700000004,3566.4087033333335,0.06975418528751927
2024-07-05,000300.SH,3431.0605,3443.3588,3451.0386,3399.6693,3445.8128,-14.7523,-0.4281,116609659.0,181416567.403,-0.004281225027662594,-0.004290415712504689,3458.05116,3497.9612250000005,3564.6529166666664,0.06995821471691219
2024-07-08,000300.SH,3401.7604,3420.8033,3428.0418,3395.9123,3431.0605,-29.3001,-0.854,115528218.0,177559765.828,-0.00853966288265684,-0.008576334729793503,3442.7667,3489.3435300000006,3562.4574716666666,0.0728276265970024
2024-07-09,000300.SH,3439.8111,3396.8044,3448.9279,3384.8086,3401.7604,38.0507,1.1186,131629443.0,215048837.82,0.011185590848785232,0.011123494752744543,3436.37178,3484.19023,3561.375846666667,0.08358335647311958
2024-07-10,000300.SH,3428.9657,3425.8818,3447.505,3423.6483,3439.8111,-10.8454,-0.3153,127203456.0,198149476.849,-0.0031529056929898713,-0.003157886572395083,3429.4821,3478.4323899999995,3560.121196666667,0.08350056660044647
2024-07-11,000300.SH,3468.169,3451.0442,3473.9837,3438.118,3428.9657,39.2033,1.1433,145892466.0,237551298.482,0.0114329810881455,0.01136811847372326,3433.95334,3475.5343100000005,3559.9933650000003,0.09434193150318138
2024-07-12,000300.SH,3472.4014,3459.9564,3479.0958,3457.3633,3468.169,4.2324,0.122,130874589.0,205055553.856,0.0012203557554433253,0.001219611726616792,3442.22152,3472.077725,3558.715456666667,0.09269706947170957
2024-07-15,000300.SH,3476.2467,3462.6113,3481.4613,3460.7915,3472.4014,3.8453,0.1107,118517083.0,171584915.38,0.001107389255170732,0.0011067765519817325,3457.11878,3469.08013,3558.134325,0.09296005578576365
2024-07-16,000300.SH,3498.2827,3466.8523,3500.2943,3464.3655,3476.2467,22.036,0.6339,120659017.0,200456285.078,0.006339020760523173,0.006319013674132575,3468.8131000000003,3466.7147549999995,3557.015653333334,0.09567594245815406
2024-07-17,000300.SH,3501.5836,3494.209,3514.4753,3486.2229,3498.2827,3.3009,0.0944,131802062.0,222830802.528,0.0009435772586359192,0.0009431323694506291,3483.3366800000003,3465.3564850000002,3555.8786833333334,0.09457144848356373
2024-07-18,000300.SH,3520.931,3483.2975,3522.7995,3475.7236,3501.5836,19.3474,0.5525,123768199.0,215783795.703,0.005525328597038248,0.0055101199650592625,3493.88908,3466.2389500000004,3555.5331683333334,0.09314001419584819
2024-07-19,000300.SH,3539.0156,3500.8052,3545.3383,3493.0734,3520.931,18.0846,0.5136,132447975.0,228065104.129,0.005136311958399586,0.005123166103060624,3507.21192,3468.4087400000003,3555.668353333333,0.09420175971189536
2024-07-22,000300.SH,3514.9249,3538.4012,3540.1874,3494.0143,3539.0156,-24.0907,-0.6807,132126337.0,217457320.404,-0.00680717541906295,-0.00683044992019825,3514.9475599999996,3470.314475,3555.813353333333,0.09553617639021812
2024-07-23,000300.SH,3439.8779,3509.7887,3509.7887,3439.8779,3514.9249,-75.047,-2.1351,128897660.0,202857560.169,-0.021350954041720827,-0.02158218288895174,3503.2666,3469.4132550000004,3554.450953333333,0.12186300335493756
2024-07-24,000300.SH,3418.1663,3432.3459,3451.4196,3408.4129,3439.8779,-21.7116,-0.6312,127036263.0,184884499.787,-0.0063117356578267225,-0.006331738875771058,3486.58314,3466.30833,3552.5823699999996,0.12098320775177705
2024-07-25,000300.SH,3399.2716,3404.611,3415.8557,3383.7991,3418.1663,-18.8947,-0.5528,131022242.0,190131464.835,-0.005527729882539578,-0.005543064317216502,3462.25126,3463.566035,3549.499086666667,0.11973667306062692
2024-07-26,000300.SH,3409.2931,3403.7084,3420.8201,3388.6601,3399.2716,10.0215,0.2948,124195558.0,187853329.5,0.0029481315938391095,0.0029437943762596146,3436.3067600000004,3460.94784,3545.9220983333335,0.1200177405236982
2024-07-29,000300.SH,3390.742,3404.3663,3408.5024,3388.8444,3409.2931,-18.5511,-0.5441,109787786.0,166697103.823,-0.005441333278150773,-0.00545619125471861,3411.4701799999993,3456.5758050000004,3542.3612266666664,0.11927461163118988
2024-07-30,000300.SH,3369.3821,3380.6893,3380.6893,3352.8043,3390.742,-21.3599,-0.6299,104952164.0,165442824.49,-0.006299476633728096,-0.006319402060574553,3397.37102,3451.455625,3537.5529833333335,0.12061244534663786
2024-07-31,000300.SH,3442.0844,3364.0268,3445.0042,3364.0268,3369.3821,72.7023,2.1577,171959177.0,258249147.336,0.021577339061663592,0.02134784367895829,3402.1546399999997,3450.38914,3533.937596666667,0.14559553714328344
2024-08-01,000300.SH,3419.2666,3443.1397,3448.3361,3419.1872,3442.0844,-22.8178,-0.6629,136323464.0,206038002.518,-0.006629064644667171,-0.006651134482692493,3406.1536399999995,3449.06183,3530.4216516666665,0.14637529918834408
2024-08-02,000300.SH,3384.3919,3393.9167,3419.1023,3380.9645,3419.2666,-34.8747,-1.0199,116615255.0,179671192.428,-0.01019946792098625,-0.010251838902348195,3401.1733999999997,3446.7284,3525.7521666666667,0.14994931610892034
2024-08-05,000300.SH,3343.3205,3362.1117,3409.0314,3343.3205,3384.3919,-41.0714,-1.2136,142812516.0,223631266.563,-0.01213553312191784,-0.012209769917402505,3391.6890999999996,3443.8064050000003,3520.3695566666665,0.15297392731704837
2024-08-06,000300.SH,3342.9789,3367.3517,3376.7956,3318.6251,3343.3205,-0.3416,-0.0102,119340279.0,181724693.848,-0.00010217387175404102,-0.00010217909185965092,3386.40846,3438.964795,3515.0076933333335,0.1463253133421454
